,keywords,id,year,_realpage,_sentiment,_description,_place,_title,_publisher,_date
1490,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0186,190,186,neutral,"
12 . 
üummdspiclc im Massen. 
Die Kunst des Altertums stellte das Wasser 
gern als eine reizende Jungfrau dar, deren 
Unterkörper jedoch in einen häßlichen Schlangen- 
leib oder Fischschwanz anslief. Sie wollte »""* 
diesem Sinnbild andeuten, daß zwar das Wasser schön, aber auch gefährlich 
sei. Jede irdische Annehmlichkeit ist nun einmal von einer widrigen Kehr 
seite begleitet, und neben der Luft ist meist die Gefahr wie der Schatten 
neben dem Licht. Indem wir uns Gefahren vorführen, lernen wir die 
Mittel kennen, sie zu vermeiden. Eine der angenehmsten Erholungen inl 
Sommer gewährt das Baden, und das Schwimmen ist eine wichtige Kunst- 
Turnübung, auch gleichzeitig ein Mittel zur Erhaltung der Gesundhest- 
Aber mit beiden sind Gefahren verbunden, die man vermeiden muß, wenn 
man nicht [...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1491,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0352,360,352,neutral,"
320 
Dcnkspiele und Geistcsübungen. [ 604—606 
Antwort: Auf dem Tische lagen fünf Taler. Fritz besaß 10. Hans 
30 und Kunz 120. Fritz am wenigsten; wir betrachten sein Geld als einen 
Teil, Hans hatte deren drei, Kunz viermal drei oder 12, alle drei also einen, 
drei und 12 oder 16 Teile, die an Geld 160 Taler betragen. Auf einen 
Teil kommen also 10 Taler und auf dem Tische lag davon die Hälfte. 
604. Der geprellte GcizhalS. In einer lustigen Gesellschaft sammelte 
man gelegentlich für arme Abgebrannte. Es befand sich ein Herr bei Tische 
der als Geizhals bekannt war, und um ihn ein wenig zu necken, sprach ein 
Spaßvogel zu ihm: Ich mache dir einen sehr angenehmen Vorschlag. 3$ 
toiH dir von meinem Gelde so viel geben, als du in deiner Börse bei dir 
hast; dann gib zur Sammlung 8 Mark. D[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1492,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0217,220,217,neutral,"
$85 
197 
387] Kunststücke mittels Naturkräften. 
langen Ende bis das Wasser kommt, so läuft dieses so lange hier aus, 
wie das kurze Ende eiugetaucht bleibt. Will man zum Spatz eine Wasser 
leitung auf dem Tische Hervorbringen, so stellt man mehrere Glaser neben 
einander und legt ein wollenes Band oder einen Tuchstreifen von einem zum 
andern, so das; der Boden von jedem berührt wird. Füllt man dann da- 
erste Glas voll Wasser, so zieht sich letzteres von Glas zu Glas, bis schlien- 
Uch in jedem derselben gleichviel ist; es lätzt sich so eme ziemlich lange 
Wasserleitung zustande bringen. 
Der Heber. 
Einfacher Springbrunnen. 
385. Ein einfacher Springbrunnen. Eine Glasflasche wird zur Hülste 
nut Wasser gefüllt, verkorkt und durch den Stöpsel eine 
uünne Röhre bis fast auf den Boden de[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1493,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0094,100,94,neutral,"
74 
Bewegungsspiele mit erforderlichem Spielgcrät. [146, 
146. Rcitcrball. (Rößliball.) Die Spielenden bilden zwei Parteien: 
eine dienende und eine herrschende oder spielende. Die dienende Partei stelÜ 
Pferde vor, die spielende Partei die Reiter. Diese werden durch folgenden 
Spruch ausgezählt: 
„Änige bänige Doppelband, 
's ist mir weit von Engelland; 
Engelland ist mir zugeschlossen 
Und der Schlüssel abgebrochen, 
Zehn Roß an ein a' Wagen, 
Zehn Türken muß ich fertig b'sch 
Muß ich mit der Geißel schlagen. 
Eins, zwei, drei, 
Ägyptischer Rcitball. (Nach einem altägyptischcn Wandgemälde.) 
tragen ans dem Rücken die durch das Los bestimmten Reiter, die sich cchs 
wechselnd den Ball zuwerfen und diesen fangen müssen. Sobald aber ^ 
Ball aus den Raden fällt sitran die Reiten eiliast ab l[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1494,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0329,330,329,neutral,"
539- 
-544] 
Sprach- und Pfänderspiele. 
297 
^ oder beim Antworten sich versieht. Bei jedem solchen Fehler wird ein 
-Pfand gezahlt. 
539. Taube und Stumme. Einer um den andern im Kreise der 
malenden ist ein Tauber, der aber sprechen kann; die Zwischensitzenden sind 
urn,ne, die aber hören können. Die Tauben sprechen nun in beliebiger 
""se auf die Stummen ein; letztere verstehen sie, können aber nur durch 
Pantomimen antworten. Wer hierbei aus seiner Nolle fällt, also ein Tauber, 
r r . “ u f eine an ihn gerichtete Frage antwortet, oder ein Stummer, welcher 
^>cht, verfällt in Pfaudstrafe. 
c j. 040 . Wer das nicht kann, der kann nicht viel. Einer der Mitspielenden 
cp . k'uen Löffel und klopft damit bei jeder Silbe auf den Tisch, indem er 
„Lirum, larum Löffelstiel, wer das nicht kann,[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1495,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0283,290,283,neutral,"
480 — 
■482] 
Zauberspiele. 
263 
^sondere Geräte oder Vorrichtungen gehören zu solchen Überraschungen, 
Zauber in geheim gehaltener Benutzung wirkender Naturkräfte liegt 
W- Nr. 493 und 494). 
480. Band aus dem Munde ziehen. Man hat feines schmales Band von 
krschiedenen Farben ganz fest zu einer Kugel znsammengewickelt und dicht 
»wischen den Fingern verborgen, zeigt aber eine Bleikugel vor und läßt sie 
untersuche». Dann verwechselt man sie unbemerkt mit der Bandkugel und 
leckt diese in den Mund; hierauf zieht man das aufgerollte Band hervor, 
und niemand begreift, wo diese Menge Band herkommt. Wer sich hierauf 
Tut eingeübt hat, bringt jedesmal, sobald er mit der Hand nach dem Mund, 
T^ift, um Band hervorzuziehen, gleichzeitig eine neue Bandkugel in den- 
e “ en und kann damit nach B[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1496,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0145,150,145,neutral,"
231, 
232] 
Allerlei Spielwerk. 
125 
d-'H-md«, d-S S-il Wä»M»; !SÄ 
finger hindurchgleiten, ober man faßt das Seil fest an und wirft den Stot 
der stark nach vorn; auf dicfe Weife kann 
man sich so hoch schwingen, daß die Füße 
s)öher kommen als der Kopf. 
281. Seitcnschwingcn und Krcuz- 
fchwingcn. Man stellt sich seitwärts auf 
das Brett, so daß das untere Ende des 
einen Taues zwischen beide Füße kommt; 
mit dem Rücken lehnt man sich gegen das 
andre Tau und biegt die Arme hinreichend 
zurück. Das Tau wird genügend durch 
die Schulterblätter gehalten, und so kann 
man sich seitlich schwingen. Um eine neue 
Seilschwingen. Rückwärtsschwing-». 
-nun iia) leitlich schwingen, um eine neue . 
Abwechselung zu haben, hält man das eine Seil mit der rechten Hand ses 
und tritt nur mit dem recht[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1497,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0391,400,391,neutral,"
359 
662—665] Scherzfragen und Sä'erzwettcn. 
k>ne Tasse, hält sie unter den Tisch und macht dabei seinen Hokuspokus wie 
bin Taschenspieler, zählt zuletzt, wie sich's gehört: „Eins, zwei, drei!"" und 
iaßt ein andres Zwanzigpfennigstück in die Tasse klirren, dies zeigt er vor 
und sagt, daß er die Wette gewonnen habe. Sein Gegenpart wird neugierig 
sein, ob er das Geld wirklich durch die Tischplatte hindurch gehext habe, 
oder ob das Zwanzigpfennigstück noch unter dem Hute liege. Er hebt den 
Hut auf und verhilft dadurch jenem zu seinem Siege, denn dieser ist wie 
bin Raubvogel dahinter her, das Geld wegzunehmen. Er hat den Hut nicht 
aufgehoben, sondern sein Gegner hat's getan. Der Kunstgriff liegt in der 
gestellten Frage, welche nicht betont, daß der Ansführende selbst die 
^ünze nicht[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1498,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0057,60,57,neutral,"
Kampfspiele. 
37 
72, 
73] 
72. Gewöhnliches Kricgsspicl. Das Spiel wird am besten auf folgende 
E^ise eingeleitet. Nachdem die eine Partei über den Platz, wo sie ihre 
»cstung aufschlagen will, schlüssig geworden, legen die Teilnehmer dieser 
Mrtei an einen, ziemlich versteckten Raume in der Nähe alles Unnötige ab, 
bflanzen in der Mitte desselben die Fahne auf und lassen eine Besatzung 
fco» etwa 10 Mann zurück. In einer Entfernung von etwa 100 Schritten 
Werden Doppelposten aufgestellt, die so weit voneinander entfernt sind, das; 
os für den Feind kaum möglich ist, ungesehen durch die Postenkette zu ge- 
angeu. Alle übrigen bilden „Feldwachen"" von 4—6 Mann und befinden 
fcsh zwischen der Festung und der Vorpostenkctte. Nach etwa einer halben 
stunde rückt dann die zweite Partei in der [...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1499,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0407,410,407,neutral,"
375 
693, 694] Rätsel und Rätselfragen. 
Ein im Deutschen und Französischen gleichlautendes Wort: 
Was hat ein richtiger Franzos Ganz einfach auszulöschen bloß, 
In einer deutschen Niederlage Daß nur die Hand noch tritt zu Tage? 
Lösungen: 17. T. (Ente). — Neger, Regen. — Gras, Sarg. — 
Schwerin. — Uri. — Ma(gaz)in. 
693. Silbenrätsel oder Scharavc». 
Mein erstes ist nicht wenig, Mein Ganzes gibt Hoffnung, 
Mein zweites ist nicht schwer, Doch traue nicht zu sehr! 
Es ist ein viersilbiges Wort. Die beiden ersten Silben sind oben, die 
beiden andern sind drüber, und das Ganze ist obendrüber. 
Zum guten Futter dient mein erstes meinem zweiten, 
Mein Ganzes ist ein Pferd, doch läßt es sich nicht reiten. 
Das erste frißt, Das dritte wird gefressen, 
Das zweite ißt, Das Ganze wird gegessen. 
Da[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1500,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0112,120,112,neutral,"
92 
Bewegungsspiele mit erforderlichem Spiclgerät. [164 
einen Bcillstock bei -}- (f. Abbild. S. 89) teilt die Mitspielenden in zwei 
gleiche Parteien: a, b, o und 1, 2, 3, und läßt jene Partei zuerst ans 
Spiel gehen. Der Schläger a stellt sich auf p, der Roller auf -j- (s. die 
Abbildung), sein Gehilfe 2 hinter das Tor j und der Spieler 3 in die- 
selbe Gegend: der Spieler 1 nämlich zu dem Zwecke, den Ball nach bei» 
Tore zu rollen, 2 und 3 hingegen, ihn aufzufangen und dem Roller wieder 
zuzuwerfen. So oft der Ball nach dem Tore zu gerollt wird, sucht ihn 
der Schläger zurück- oder wegzuschlagen. Gelang ihm dieses oder koinint 
auf sonst eine Art der Ball aus den Händen der Gegner, so läuft er, so oft 
es die Abwesenheit des Balles zuläßt, nach dem Ballholze bei -j-, berührt 
es mit de[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1501,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0387,390,387,neutral,"
650] 
Brettspiele und Setzspiele. 
355 
23* 
650. Abarten des Domino. Man hat die Grundzüge des Dominospiels 
dielfach zu ähnlichen Spielen benutzt, bei welchen die Augenpunkte der Steine 
durch andre Formen oder Figuren ersetzt werden. Ein für Knaben an 
ziehendes Beispiel derartiger Abänderungen ist das sogenannte Einmal- 
kinsdomino, bei welchem eine Hälfte jedes Steines zwei zu multiplizierende 
Zahlen (z. B. 7 X 8) aufweist, während die andre Hälfte irgend ein Pro 
dukt (z. 58. 81) zeigt. Es kommt dann darauf an, an die beiden Faktoren 
denjenigen Stein anzusetzen, welcher ihr Produkt zeigt. Im übrigen gelten 
gleiche Spielregeln, wie bei dem gewöhnlichen Domino. Man kann auch 
die eine Hälfte der Steine mit Ländernamen, die andre mit Hauptstädten, 
ferner die eine mit geschichtliche[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1502,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0368,370,368,neutral,"
336 
Dcnkspiele und Geistesübungen. s628, 629 
oder die feindlichen Steine so eingeschlossen hat, daß sie nicht mehr ziehen 
können, hat die Partie gewonnen. Bezeichnet wird das Schlagen in der 
Aufzeichnung durch X- 
Wenn ein Stein die letzte Reihe des Brettes, d. i. die erste Reihe des 
Gegners, erreicht, so wird er in eine Dame verwandelt. Die Dame hat 
den Vorzug, daß sie nicht bloß vorwärts, sondern auch rückwärts gehen und 
schlagen kann, und zwar nicht bloß ein Feld, sondern beliebig viele Felder 
derselben schrägen Linie, als unbesetzt sind. Bezeichnet wird die Dame in' 
praktischen Spiele durch zwei aufeinander gelegte Steine und in der Schri^ 
durch ein D. 
628. Bcispiclspartie des Damespiels. 
Weiß 
Schwarz 
1) 
6 3 — 6 4 
5 6 —g5 
2) 
g 3 — 6 4 
g 7 - f 6 
3) 
62 —c 3 
6 6 — o[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1503,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0411,420,411,neutral,"
698] 
Formenrätsel. 
379 
kann 
zur 
Or 
le 
selbst 
nem 
UN 
wer's 
den 
Spie 
ist 
Srra 
dich 
stirbt 
ge 
ei 
doch 
Wcr'S 
trifft’S 
Bei 
Ding 
er 
tut 
ver 
Im 
Un 
Und 
e 
hofft 
in 
tan 
oft 
d-i 
Mann 
sehn 
selbst 
Wird 
wie 
Wenn 
sen 
ring 
wür 
gut 
Ge 
nicht 
Tn'st 
oft 
christ 
ge 
sehr 
dem 
An 
dir 
gnä 
wird 
ge 
bö 
lich 
di 
big 
tan 
dein 
du's 
Rösselsprung. 
so 
er 
dein 
Blick 
Wird 
Sinn 
Dich 
im 
die 
rückt 
al 
das 
auch 
Wenn 
ent 
letz 
glückt 
ter 
du 
ihr 
So 
nach 
flieht 
be 
das 
schwand 
das 
Hand 
zur 
Gan 
dir 
Gan 
klar 
am 
rück 
hier 
ze 
zu 
Geist 
noch 
bleibt 
Glück 
dich 
Doch 
nimm 
s-hnst 
les 
frisch 
Paar 
nicht 
bald 
Paar 
z- 
letz 
Mit 
sten 
lang 
te 
noch 
Wohl 
dir 
dein 
froh 
dir 
Damentanz. ",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1504,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0041,50,41,neutral,"
41- 
-43] 
Laufspiele. 
21 
bc§ Spielplatzes in Betracht, der eben und buschlos, also etwaiger Hinder- 
"">sse bar sein muß. Je nach dem Stand der Abendsonne tritt auch noch 
Schnttentramperliche dazu. Dies besteht darin, daß sich Verfolger und 
Verfolgter nicht in ihren Schatten springen lassen dürfen. 
.. 41. Katze und MauS. Die Spieler bilden einen großen Kreis, indem 
' le sich mit den Händen anfassen. Ein Ausgewählter ist die Maus, ein an 
drer die Katze; die letztere ist außerhalb, die erstere innerhalb des Kreises. 
^Ue Katze sucht die Maus zu erhaschen, wird aber durch die, welche den 
""'eis bilden, daran gehindert; sie gestatten wohl der Maus freien Durch- 
6l>ng unter den hochgehaltenen Armen, senken letztere aber, sobald die 
^he hinaus oder hinein will. Nur zuletzt, wenn die Ka[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1505,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0104,110,104,neutral,"
84 Bewegungsspiele mit erforderlichem Spielgerät. [158 
versieht, ihn wenigstens beim ersten Ausspringen zu treffen, verliert einen 
Punkt. Einen solchen Punkt, den die zweite Spielergruppe verliert, rechnet 
sich die Gruppe des ersten Platzes zu gute. 
Verliert dagegen die Gruppe des ersten Platzes einen Punkt, so muß 
ihr Aufschläger sein Amt dem Nachbar abgeben, auch wenn er nicht per 
sönlich den Fehler gemacht haben sollte, sondern irgend einer, der seiner 
Partei angehört. Haben auf diese Weise alle Spieler des ersten Platzes 
ihr Ausschlägeramt verloren, so nehmen sie den zweiten Platz ein, und die 
dort Befindlichen kommen so lange an ihre Stelle, bis es ihnen ebenfalls in 
gleicher Weise ergeht. Wenn beide Parteien beide Plätze gehabt haben, ist 
ein Spielgang zu Ende; dasselbe i[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1506,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909",PPN745846971_PHYS_0295,300,295,,Keine OCR-Ergebnisse vorhaben.,Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1507,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0016,20,16,neutral,"
XII Inhalt. 
Seite 
328. Einspringen in das Wasser 169 
329. Schmimmlehrc 170 
330. Schwimmfahrten .... 172 
331. Tauchkiinste 173 
332. Künstliche Hilfsmittel . . 174 
333. Vorsichtsmaßregeln . . . 175 
334. Schwimmkünstler .... 175 
3. Lchwimmkünfle. 
335. Schwimmen mit einer Hand 175 
336. Schwimmen mit gekreuzten 
Armen 176 
337. Schwimmen als Wasserratte 176 
338. Auf dem Rücken ohne Ge 
brauch derFüße schwimmen 176 
339. Auf dem Rücken schwimmen 
mit Gebrauch der Arme als 
Ruder 176 
340. Das Treiben 176 
341. Ohne Bewegung mit weg- 
gestreckten Armen u. Beinen 
auf dem Wasser liegen . 176 
4. Lchwlmmspiele. 
342. Das Schieben 177 
343. Die Unzertrennlichen . . 177 
Seile 
344. Das Flößen. 345. Ringen 177 
346/47. Schneidezeck, Bärenschlag 177 
348. Ringschlagen (Komm mit!) 178 
349[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1508,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0153,160,153,neutral,"
Brummkreisel. 
„Kreisten"". — „Heber- 
133 
246] Allerlei Spielwerk. 
festigt ist. wodurch das Loslassen erleichtert wird. 
Der einfachste Kreisel bleibt aber 
immer die älteste Art mit einem, bohlen 
Kopfe, der an einer Seite eine Öffnung 
hat, welche beim Herumlaufen das Brum 
men veranlaßt. Die schnelle rotierende 
Bewegung wird durch einen hernmgewickcl- 
len und schnell abgezogenen Faden hervor 
gebracht und durch eine Peitsche unter 
halten. , 
Die Namen des Spieles sind äuszerst 
derschieden: bei den Griechen heißt cs- 
Strombos. Strobilos, Bcmbix; bei 
den Römern Turbo, Sturbo, ebenso 
hieß er im deutschen Mittelalter, außerdem: ^ 
»Hebergeisziehen"" — „3 ut Trompe «, rc j.( icni §"", „Purre"", 
geiß"" ist sein Name in Straßburg; »Sch Tanzknops"", „Trudel- 
»Zwirbel"", „Hnrlibns"" in der [...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1509,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0124,130,124,neutral,"
104 
Bewegungsspiele mit erforderlichem Spielgerät. [191 
ein Mitglied der einen Partei, dann eines der andern, dann wieder eines 
der ersten Partei u. s. w. Jeder Spieler, der an der Reihe ist, kann so 
lange seinen Ball treiben, als derselbe Tore durchläuft. Berührt er hier 
bei einen andern Ball, so gilt dies, als ob ein Bogen durchlaufen wäre, 
das heißt, der Spieler kann, obschon er letzteres nicht getan, weiter spielen- 
Auch kann er statt dessen krockettieren (croquieren), wodurch das Spiel mannig 
faltigen Reiz erhält. Er legt in diesem Falle seinen Ball an den getroffenen 
Ball an, tritt mit dem (linken) Fuße auf seinen Ball und schlägt diesen mit 
Zielslange od.Pfosten 
Kammer 
/pW} 
Ball. 
od. 
/ M, 
Bogen 
|r- ] 
1 Pu SS 
stoch. 
1 
«>!-»° Kto C |< !(s 
J\pfanq 
, -' 
IL^ H: 
[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1510,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0061,70,61,neutral,"
77 — 79 ] 
Spieler 
Such- und Ratespiele. 
41 
saat- ' -0"""" Freistätte läuft, den Namen des Abbrändlers ruft und 
ilir m C '"" § ' ö>vei, drei und abgepaßt!"", worauf die übrigen sogleich aus 
berurtund den Abgebrandelteu nochmals zum Einschauen 
ein 77 Dcscrtcurspiel. Eine gewisse Anzahl Knaben stellt die Häscher, 
halt Abteilung die Deserteure vor. Nach Verteilung der Rollen er- 
b Q § CU ,{ * ere e ‘ ncu Vorsprung, um sich gehörig verstecken zu können. Ist 
gcs, Oo ^rhen, dann werden sie von den Häschern ausgesucht. Wird einer 
ko ""'de», so entsteht meistens eine leichte Rauferei, da ihm mehrere zu Hilfe 
»>en. Erhalten aber die Häscher nicht gleich Verstärkung, so müssen sic 
da gewöhnlich alle Deserteure miteinander oder in unmittelbarer 
W ""orstecken, um ebenso schnell wie möglich ein[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1511,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0348,350,348,neutral,"
316 
Denkspiele und Geistesübungen. 
[593 
Man fragt: in welcher der beiden Zeilen (Hochzeilen) befindet sich b j c 
> v >.V / i* / . 
Zahl? Die Antwort wird sein: in der ersten. Man schreibe darum du 
zweite Zeile ab, zu beiden Seiten derselben aber die Zahlen der ersten 8 e ' f 
wie unter B, demnach so, daß man mit 1 anfängt, dann 2 setzt, nun 3 jC - 
Man fragt weiter: in welcher Hochzeile befindet sich die Zahl? Die Änt- 
wort wird wieder sein: in der ersten Zeile. Demnach ist es eine von den 
Zahlen 1, 3, 5, 7. Man schreibt die mittlere Zahl wieder unverändert ab, 
dieser zu beiden Seiten aber erst die Zahlen der ersten Zeile, dann die der 
dritten, indem man zuerst mit 1, dann mit 3 anfängt, demnach so wie unter 
0. — Man fragt weiter: in welcher Hochzeile befindet sich die Zahl? Ant[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1512,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0173,180,173,neutral,"
Turnspiele. 
153 
283, 284] 
au f den einen und den andern Holm machen, so führt man das anfangs mit 
«nein kleinen Zwischenschwung aus, bald aber erlangt man das Geschick, 
«ns einer Art zu sitzen in die andre überzugehen, d. h. den Sitz zu wechseln, 
o^ne das; man einen neuen Schwung nötig hätte. Je nach dem Wege, den 
Reitsitz. Quersitz. 
•finrr^ C k« diesem Sitzwcchseln znrücklcgen, spricht man dann von einem 
den ra 01 '^ u ""k üon e * nem Schlangenschwnng. Stellt die beistehcnde Figur 
pjo ^^undriß eines Barrens vor, und bezeichnen die Striche bei r und 1 
deut w iU ° rcc ^ e u^d die linke Hand auf den Holmen stützen, so 
den °’ e ""^^üezogenen feinen Linien die Bcwcgungslinien der Füße bei 
Halbmonden an, die punktierten bei den Schlangen. 
der ® c 5 rc - Wende. Schwingt man die Bein[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1513,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0036,40,36,neutral,"
16 Freie Bewegungsspiele ohne Spielgerät. [30, 31 
30. Hund und Hasen. Die Spielenden bilden einen Kreis und bestim 
men durch Auszählen, wer von ihnen den Hund vorstellen soll. Die Aus 
zählung kann entweder dadurch geschehen, daß eine bestimmte Schlußzahl 
angenommen wird, oder daß den Ausgezählten das letzte Wort eines Reim 
spruchs trifft, z. B. 
Ene, dene, Tintenfaß, Lerne nicht zu viel, 
Geh zur Schul' und lerne was, Denke auch ans Spiel. 
Ist der Hund bestimmt, so springt die ganze Schar der übrigen, der 
Hasen, auseinander. Wen nun der Hund erwischt oder wer den bestimmten 
Spielplatz überschreitet, wird selbst zum Hund und muß die andern haschen. 
Der Jakobiner. 
3l. Der Jakobiner. Die Spielenden stellen sich auf einer Wiese oder 
einem freien Rasenplatze in beliebig großer Zahl [...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1514,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0165,170,165,neutral,"
*mjj Turnspiele. 145 
die Fußspitzen, wirft es aufhüpfend in die Höhe und fetzt das so lange fort, 
bis man unter ihn! wegschlüpfen kann, so daß es rückwärts über den Kops 
geworfen wird. Fliegt es anfänglich nicht hoch genug, so fangt man es 
mit den Händen. Nimmt man statt des Brettchens e.nen klemen Rechen 
oder eine Mütze, so sängt man diese auch recht hübsch mit dem Kopf auf, 
s° daß der Reifen zur Halskrause wird, oder einer sich die Mutze aichsetzen 
lernt, ohne sich dabei der Hände zu bedienen. — Leichter ist es, den Reifen 
""nd die Mütze hoch zu werfen, wenn man sie iin Stand auf einem Bein 
über die Fußspitze des standfreien Beines hängt. Alsdann können auch zwei 
Knaben sie sich auf eine ziemliche Entfernung gegenseitig zuwerfen. 
2. Ltabübungen und Hantelübungen. 
270. Stabübu[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1515,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0020,20,20,neutral,"
Inhalt. 
XVI 
Seile 
2. Spiele auf dem Damebrett. 
626. Wolf und Schafe . . . . 384 
627. Das Damespiel .... 335 
628. Beispiclspartien .... 336 
629. Schlagdame 336 
630. Das polnisch-deutsche Dame 
spiel 337 
631. Damcspielaufgaben . . . 337 
632. Das polnische Damespiel. . 338 
3. Das Schachspiel. 
633. Bedeutung des Schachspiels 338 
634. Breit und Steine des Schach 339 
635. Grundregeln des Schach . 339 
636. Spieiansängc 342 
637. Beispiclspartien .... 344 
638. Spiclendungcn u. Endspiele 345 
639. Schachaufgaben .... 346 
640. Vierschach 349 
4. Das Puffspiel und ähnliche Spiele. 
641. Das Puffspicl 350 
642. Bände und Brücken im Puff 350 
643. Ausgang des Pufsjpicls. . 351 
644. Das Trickirack 351 
645. Besondere Fälle im Trickirack 352 
646. Das Gammon 352 
5. Das Domino und sein[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
